0.11D+08                                              +-  H  He C  O  S  G    
 JSPACE =            1
 297 PCH2+       1  2  0  1  0  0  0  0  0  0  0  0  1  0  0.37964773D-15
 298 H2S2+       1  2  0  0  0  0  0  2  0  0  0  0  0  0  0.33720155D-15
 299 C2H2+       1  2  0  2  0  0  0  0  0  0  0  0  0  0  0.27367969D-13
 300 C2HO+       1  1  0  2  0  1  0  0  0  0  0  0  0  0  0.18677072D-14
 301 C2N2+       1  0  0  2  2  0  0  0  0  0  0  0  0  0  0.30988634D-21
 302 C3N+        1  0  0  3  1  0  0  0  0  0  0  0  0  0  0.41324589D-20
 303 C3O+        1  0  0  3  0  1  0  0  0  0  0  0  0  0  0.77088312D-14
 304 C3S+        1  0  0  3  0  0  0  1  0  0  0  0  0  0  0.24995746D-14
 305 CH2Si+      1  2  0  1  0  0  1  0  0  0  0  0  0  0  0.17327449D-14
 306 H2CCl+      1  2  0  1  0  0  0  0  0  0  0  1  0  0  0.24017997D-14
 307 H2CS+       1  2  0  1  0  0  0  1  0  0  0  0  0  0  0.54540859D-14
 308 H2NC+       1  2  0  1  1  0  0  0  0  0  0  0  0  0  0.45075534D-13
