 Jspace =            1
    Gas temperature (K)  0.11E+02
 Total H density (cm-3)  0.20E+05
HS2+        0.00000000D+00  0.32840750D-21  0.60627886D-21  0.10242434D-20  0.16348255D-20  0.25084913D-20  0.37388801D-20  0.54481495D-20  0.77919418D-20  0.10963778D-19  0.15198927D-19  0.28032266D-19  0.37347687D-19  0.49174712D-19  0.82551109D-19  0.10543168D-18  0.16781926D-18  0.25992337D-18  0.48165517D-18  0.71220548D-18  0.12517712D-17  0.21508431D-17  0.36138660D-17  0.69032604D-17  0.12257897D-16  0.21930666D-16  0.33445018D-16  0.46659606D-16  0.57307491D-16  0.66275864D-16  0.72971215D-16  0.76983660D-16  0.79435599D-16  0.79992657D-16  0.79110027D-16  0.77066958D-16  0.74264215D-16  0.70829300D-16  0.67063525D-16  0.63415803D-16  0.59841683D-16  0.56288394D-16  0.52928198D-16  0.49463531D-16  0.46037261D-16  0.42444747D-16  0.38461175D-16  0.34272322D-16  0.30066087D-16  0.25936342D-16  0.22217898D-16  0.18965889D-16  0.16280128D-16  0.14159276D-16  0.12497991D-16  0.11270907D-16  0.10398278D-16  0.98055785D-17  0.94318431D-17  0.92087564D-17  0.90575917D-17  0.88840817D-17  0.85958120D-17  0.81404845D-17  0.75766182D-17  0.71151982D-17  0.71682216D-17  0.82191751D-17  0.10618306D-16  0.14809113D-16  0.21139732D-16  0.28982627D-16  0.37301455D-16  0.45665124D-16  0.53479549D-16  0.59891914D-16  0.64146519D-16  0.65909399D-16  0.65366913D-16  0.63102491D-16  0.59836639D-16  0.56172240D-16  0.52510122D-16  0.49060583D-16  0.45898500D-16  0.43037155D-16  0.40457052D-16  0.38137083D-16  0.36061050D-16  0.34223375D-16  0.32629423D-16  0.31294998D-16  0.30241879D-16  0.29483249D-16  0.28998189D-16  0.28726598D-16  0.28593262D-16  0.28535578D-16  0.28513547D-16  0.28506160D-16  0.28504004D-16  0.28503591D-16  0.28503372D-16  0.28503330D-16  0.28503323D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16  0.28503322D-16
SiC2+       0.00000000D+00  0.23589133D-14  0.29583608D-14  0.34367599D-14  0.38091946D-14  0.40848691D-14  0.42671686D-14  0.43570212D-14  0.43568519D-14  0.42733286D-14  0.41180557D-14  0.36553403D-14  0.33811912D-14  0.30980645D-14  0.25461232D-14  0.22905040D-14  0.18355098D-14  0.14590094D-14  0.10268601D-14  0.81132641D-15  0.57013499D-15  0.40127196D-15  0.28269727D-15  0.17746857D-15  0.11256090D-15  0.66844302D-16  0.43451091D-16  0.29204472D-16  0.21382695D-16  0.15755975D-16  0.11706602D-16  0.91454826D-17  0.71548045D-17  0.59086912D-17  0.49254948D-17  0.41960762D-17  0.36271329D-17  0.31396304D-17  0.27202349D-17  0.23738178D-17  0.20688662D-17  0.17906138D-17  0.15500878D-17  0.13302459D-17  0.11464747D-17  0.99026494D-18  0.85410105D-18  0.74188441D-18  0.65059419D-18  0.57380769D-18  0.51023077D-18  0.45517113D-18  0.40713650D-18  0.36515725D-18  0.32781731D-18  0.29642756D-18  0.27180160D-18  0.25513323D-18  0.24837474D-18  0.25409326D-18  0.27599393D-18  0.31952393D-18  0.39358426D-18  0.51414278D-18  0.70495510D-18  0.10025258D-17  0.14254883D-17  0.19258116D-17  0.24384130D-17  0.29472403D-17  0.34005364D-17  0.36240639D-17  0.34908698D-17  0.30694564D-17  0.24997145D-17  0.18996900D-17  0.13573649D-17  0.92209280D-18  0.60614950D-18  0.39471134D-18  0.26247697D-18  0.18309527D-18  0.13611884D-18  0.10774001D-18  0.89622070D-19  0.77204097D-19  0.68082125D-19  0.61037555D-19  0.55439895D-19  0.50955354D-19  0.47396148D-19  0.44642557D-19  0.42599196D-19  0.41172358D-19  0.40251864D-19  0.39710939D-19  0.39423016D-19  0.39283918D-19  0.39222328D-19  0.39196938D-19  0.39186971D-19  0.39184269D-19  0.39182155D-19  0.39181381D-19  0.39181111D-19  0.39181024D-19  0.39180999D-19  0.39180992D-19  0.39180991D-19  0.39180991D-19  0.39180991D-19  0.39180991D-19  0.39180991D-19  0.39180991D-19  0.39180991D-19  0.39180991D-19  0.39180991D-19  0.39180991D-19  0.39180991D-19  0.39180991D-19  0.39180990D-19  0.39180990D-19  0.39180990D-19  0.39180990D-19
SiH2+       0.00000000D+00  0.11764503D-13  0.16092145D-13  0.21009867D-13  0.26629109D-13  0.33075077D-13  0.40483510D-13  0.48994718D-13  0.58746012D-13  0.69864511D-13  0.82462016D-13  0.11245649D-12  0.12999873D-12  0.14931904D-12  0.19352233D-12  0.21852536D-12  0.27466827D-12  0.33949238D-12  0.45433608D-12  0.54335662D-12  0.69585466D-12  0.86898765D-12  0.10559986D-11  0.13044022D-11  0.15127381D-11  0.16590676D-11  0.16579390D-11  0.15113903D-11  0.12952499D-11  0.10458773D-11  0.81871385D-12  0.65815410D-12  0.52555420D-12  0.43908895D-12  0.36882761D-12  0.31544304D-12  0.27301392D-12  0.23607235D-12  0.20381087D-12  0.17676476D-12  0.15257869D-12  0.13010430D-12  0.11026085D-12  0.91678797D-13  0.75734290D-13  0.61839745D-13  0.49480638D-13  0.39205065D-13  0.30944450D-13  0.24284682D-13  0.19198308D-13  0.15293459D-13  0.12373236D-13  0.10221699D-13  0.86026482D-14  0.74163802D-14  0.65467765D-14  0.59082096D-14  0.54485938D-14  0.51292639D-14  0.49274027D-14  0.48283723D-14  0.48252011D-14  0.49232481D-14  0.51500301D-14  0.56071169D-14  0.65951931D-14  0.88082974D-14  0.13725252D-13  0.24631113D-13  0.46922472D-13  0.82482680D-13  0.12373057D-12  0.16248398D-12  0.19514811D-12  0.22030522D-12  0.23752989D-12  0.24759193D-12  0.25205987D-12  0.25275619D-12  0.25128598D-12  0.24882906D-12  0.24612296D-12  0.24356081D-12  0.24130905D-12  0.23942043D-12  0.23789194D-12  0.23670381D-12  0.23582694D-12  0.23522227D-12  0.23483861D-12  0.23462077D-12  0.23452733D-12  0.23453747D-12  0.23463035D-12  0.23476694D-12  0.23490323D-12  0.23501180D-12  0.23508579D-12  0.23513045D-12  0.23515473D-12  0.23516297D-12  0.23517044D-12  0.23517357D-12  0.23517476D-12  0.23517515D-12  0.23517527D-12  0.23517530D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12  0.23517531D-12
SiNC+       0.00000000D+00  0.42505177D-16  0.92989098D-16  0.17577971D-15  0.30218671D-15  0.48579987D-15  0.74230615D-15  0.10888667D-14  0.15431380D-14  0.21222337D-14  0.28420316D-14  0.47617601D-14  0.59908268D-14  0.74218589D-14  0.10982143D-13  0.13173147D-13  0.18592206D-13  0.25803364D-13  0.41552153D-13  0.56895609D-13  0.91224078D-13  0.14651789D-12  0.23469870D-12  0.43114463D-12  0.75440230D-12  0.13625673D-11  0.21249414D-11  0.29949186D-11  0.35781684D-11  0.38501509D-11  0.38305389D-11  0.36911384D-11  0.35170604D-11  0.33868794D-11  0.32767694D-11  0.31893359D-11  0.31137219D-11  0.30389700D-11  0.29621270D-11  0.28847839D-11  0.28009594D-11  0.27054238D-11  0.26012810D-11  0.24801926D-11  0.23508608D-11  0.22112482D-11  0.20573069D-11  0.18989682D-11  0.17431222D-11  0.15910498D-11  0.14524186D-11  0.13274823D-11  0.12196160D-11  0.11296019D-11  0.10543848D-11  0.99457156D-12  0.94834591D-12  0.91370253D-12  0.88877258D-12  0.87045962D-12  0.85413632D-12  0.83318941D-12  0.79963202D-12  0.74558247D-12  0.66898761D-12  0.58036518D-12  0.51279095D-12  0.50248278D-12  0.56190687D-12  0.69025143D-12  0.85115962D-12  0.94615364D-12  0.91851196D-12  0.80666670D-12  0.66266940D-12  0.51960429D-12  0.39672648D-12  0.30212786D-12  0.23565892D-12  0.19217447D-12  0.16524139D-12  0.14890736D-12  0.13884539D-12  0.13227312D-12  0.12757871D-12  0.12392709D-12  0.12092020D-12  0.11840804D-12  0.11636500D-12  0.11481796D-12  0.11379078D-12  0.11325917D-12  0.11312312D-12  0.11322122D-12  0.11339424D-12  0.11354799D-12  0.11365621D-12  0.11372482D-12  0.11376579D-12  0.11378888D-12  0.11380103D-12  0.11380510D-12  0.11380877D-12  0.11381030D-12  0.11381088D-12  0.11381108D-12  0.11381113D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12  0.11381115D-12
SO2+        0.00000000D+00  0.13077154D-26  0.55147164D-26  0.14971973D-25  0.34045446D-25  0.71144354D-25  0.14157018D-24  0.27193812D-24  0.50692719D-24  0.91882761D-24  0.16200064D-23  0.46328087D-23  0.75151070D-23  0.11865519D-22  0.27396948D-22  0.40178687D-22  0.81118929D-22  0.15203750D-21  0.34694265D-21  0.56247206D-21  0.10646294D-20  0.18346819D-20  0.28998856D-20  0.47112346D-20  0.67271621D-20  0.90575843D-20  0.10864278D-19  0.12350172D-19  0.13285804D-19  0.13886196D-19  0.14123795D-19  0.14061876D-19  0.13758544D-19  0.13338966D-19  0.12785436D-19  0.12189040D-19  0.11587693D-19  0.10971529D-19  0.10373489D-19  0.98435880D-20  0.93616550D-20  0.89179047D-20  0.85343487D-20  0.81806592D-20  0.78739943D-20  0.75936046D-20  0.73222980D-20  0.70744664D-20  0.68667788D-20  0.67228970D-20  0.66894089D-20  0.68200213D-20  0.71886452D-20  0.78943066D-20  0.91354987D-20  0.11200225D-19  0.14641469D-19  0.20578202D-19  0.31249100D-19  0.51634022D-19  0.93151943D-19  0.18417105D-18  0.40275215D-18  0.99294332D-18  0.27546753D-17  0.84761407D-17  0.26280955D-16  0.70903933D-16  0.15343476D-15  0.26454945D-15  0.36546369D-15  0.41479810D-15  0.41777297D-15  0.41053597D-15  0.41607330D-15  0.43856334D-15  0.47508829D-15  0.52194883D-15  0.57577643D-15  0.63376668D-15  0.69339241D-15  0.75306059D-15  0.81176933D-15  0.86907978D-15  0.92500545D-15  0.97953049D-15  0.10325897D-14  0.10837345D-14  0.11321072D-14  0.11764157D-14  0.12151295D-14  0.12468713D-14  0.12709053D-14  0.12874424D-14  0.12976583D-14  0.13032824D-14  0.13060348D-14  0.13072303D-14  0.13076898D-14  0.13078451D-14  0.13078909D-14  0.13078998D-14  0.13079046D-14  0.13079056D-14  0.13079057D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14  0.13079058D-14
HCNH+       0.00000000D+00  0.50313526D-13  0.91253813D-13  0.14168763D-12  0.19798336D-12  0.25603076D-12  0.31174124D-12  0.36160896D-12  0.40312942D-12  0.43499558D-12  0.45707285D-12  0.47586810D-12  0.47590951D-12  0.47218368D-12  0.45994351D-12  0.45397767D-12  0.44663486D-12  0.44870521D-12  0.47429946D-12  0.50854224D-12  0.58973401D-12  0.71337969D-12  0.88952219D-12  0.12288273D-11  0.17237550D-11  0.26318463D-11  0.39252922D-11  0.59479974D-11  0.82769722D-11  0.11096319D-10  0.14276172D-10  0.17394183D-10  0.21262009D-10  0.25156808D-10  0.29925474D-10  0.35261412D-10  0.41256227D-10  0.48482179D-10  0.57167700D-10  0.67075289D-10  0.79044932D-10  0.94230930D-10  0.11275130D-09  0.13712728D-09  0.16701019D-09  0.20450635D-09  0.25344380D-09  0.31409350D-09  0.38684912D-09  0.47427454D-09  0.57303864D-09  0.68354000D-09  0.80201384D-09  0.92453501D-09  0.10518955D-08  0.11796604D-08  0.13075041D-08  0.14366836D-08  0.15665989D-08  0.16949857D-08  0.18135968D-08  0.19078198D-08  0.19576094D-08  0.19393074D-08  0.18325138D-08  0.16320750D-08  0.13677330D-08  0.10934907D-08  0.83238727D-09  0.58976685D-09  0.38730257D-09  0.24568304D-09  0.15901920D-09  0.10649208D-09  0.73136100D-10  0.51146321D-10  0.36543440D-10  0.26965833D-10  0.20863446D-10  0.17112425D-10  0.14901110D-10  0.13631809D-10  0.12904034D-10  0.12466770D-10  0.12175877D-10  0.11957255D-10  0.11776891D-10  0.11623376D-10  0.11496785D-10  0.11402018D-10  0.11343561D-10  0.11320868D-10  0.11325394D-10  0.11342495D-10  0.11358934D-10  0.11369100D-10  0.11373762D-10  0.11375437D-10  0.11375903D-10  0.11375985D-10  0.11375977D-10  0.11375966D-10  0.11375953D-10  0.11375947D-10  0.11375945D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375944D-10  0.11375943D-10
HC2N+       0.00000000D+00  0.59919493D-15  0.76875632D-15  0.90783121D-15  0.10169649D-14  0.10976744D-14  0.11517237D-14  0.11810919D-14  0.11881745D-14  0.11759332D-14  0.11478560D-14  0.10592955D-14  0.10059675D-14  0.95059353D-15  0.84193535D-15  0.79130403D-15  0.70072443D-15  0.62548686D-15  0.53959661D-15  0.49773891D-15  0.45321318D-15  0.42523811D-15  0.40863220D-15  0.39740261D-15  0.39364275D-15  0.39677458D-15  0.40791211D-15  0.42856777D-15  0.45218078D-15  0.47945598D-15  0.50876892D-15  0.53619548D-15  0.56840271D-15  0.59880036D-15  0.63335096D-15  0.66880202D-15  0.70503574D-15  0.74436527D-15  0.78641809D-15  0.82878377D-15  0.87372065D-15  0.92321347D-15  0.97506720D-15  0.10328914D-14  0.10920344D-14  0.11529492D-14  0.12161702D-14  0.12755819D-14  0.13259290D-14  0.13628647D-14  0.13795059D-14  0.13715879D-14  0.13361736D-14  0.12742168D-14  0.11875319D-14  0.10849489D-14  0.97633071D-15  0.87123851D-15  0.77859759D-15  0.70273811D-15  0.64373911D-15  0.59760947D-15  0.55888209D-15  0.52318033D-15  0.48908133D-15  0.45579018D-15  0.42148418D-15  0.38303794D-15  0.34205503D-15  0.30235121D-15  0.26362075D-15  0.22364155D-15  0.18304369D-15  0.14476212D-15  0.11114144D-15  0.83046148D-16  0.60655793D-16  0.43601686D-16  0.31168650D-16  0.22406419D-16  0.16379095D-16  0.12228935D-16  0.93076718D-17  0.71688334D-17  0.55309572D-17  0.42355430D-17  0.31947689D-17  0.23626379D-17  0.17116620D-17  0.12208968D-17  0.86904795D-18  0.63203149D-18  0.48352468D-18  0.39775100D-18  0.35229019D-18  0.33023690D-18  0.32047146D-18  0.31654571D-18  0.31512359D-18  0.31466452D-18  0.31453396D-18  0.31450935D-18  0.31449634D-18  0.31449384D-18  0.31449342D-18  0.31449337D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449336D-18  0.31449335D-18  0.31449335D-18  0.31449335D-18  0.31449335D-18
C3H+        0.00000000D+00  0.20052339D-10  0.28941525D-10  0.36911250D-10  0.43134377D-10  0.47075574D-10  0.48556027D-10  0.47751425D-10  0.45107095D-10  0.41204143D-10  0.36626596D-10  0.27281105D-10  0.23088988D-10  0.19396315D-10  0.13560280D-10  0.11341431D-10  0.80083116D-11  0.57687260D-11  0.37009819D-11  0.28503263D-11  0.20268443D-11  0.15225033D-11  0.11979741D-11  0.92476132D-12  0.76026382D-12  0.64758560D-12  0.59757825D-12  0.58073855D-12  0.58442354D-12  0.59770236D-12  0.61639014D-12  0.63609040D-12  0.66106881D-12  0.68608940D-12  0.71598589D-12  0.74812134D-12  0.78240119D-12  0.82118551D-12  0.86440452D-12  0.90968867D-12  0.95950823D-12  0.10163196D-11  0.10778006D-11  0.11485217D-11  0.12231935D-11  0.13029638D-11  0.13900793D-11  0.14788855D-11  0.15655121D-11  0.16491635D-11  0.17243779D-11  0.17908108D-11  0.18463302D-11  0.18900713D-11  0.19226410D-11  0.19423528D-11  0.19480077D-11  0.19375330D-11  0.19083437D-11  0.18579549D-11  0.17852705D-11  0.16910569D-11  0.15771834D-11  0.14452666D-11  0.12998184D-11  0.11438091D-11  0.98275591D-12  0.82125189D-12  0.66366516D-12  0.51677871D-12  0.38812633D-12  0.28259077D-12  0.19977411D-12  0.13649813D-12  0.89799120D-13  0.56591532D-13  0.34075307D-13  0.19596841D-13  0.10821240D-13  0.58088484D-14  0.31221187D-14  0.17568680D-14  0.10910857D-14  0.76980224D-15  0.60808847D-15  0.51817867D-15  0.46102662D-15  0.42023696D-15  0.38893211D-15  0.36411227D-15  0.34435937D-15  0.32892652D-15  0.31732764D-15  0.30912719D-15  0.30378731D-15  0.30064166D-15  0.29898409D-15  0.29820696D-15  0.29788256D-15  0.29776134D-15  0.29772016D-15  0.29771060D-15  0.29770415D-15  0.29770217D-15  0.29770156D-15  0.29770138D-15  0.29770133D-15  0.29770132D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15  0.29770131D-15
C4+         0.00000000D+00  0.19099600D-11  0.34961041D-11  0.52682379D-11  0.70193099D-11  0.85414576D-11  0.96654386D-11  0.10293911D-10  0.10414722D-10  0.10090382D-10  0.94306526D-11  0.75945631D-11  0.66219016D-11  0.57026361D-11  0.41404424D-11  0.35127156D-11  0.25344637D-11  0.18514942D-11  0.11974496D-11  0.91803740D-12  0.63604985D-12  0.45227329D-12  0.32554714D-12  0.21073189D-12  0.13666748D-12  0.81730957D-13  0.52459326D-13  0.35048335D-13  0.26776555D-13  0.22065975D-13  0.19331690D-13  0.17728242D-13  0.16397958D-13  0.15440038D-13  0.14562630D-13  0.13815244D-13  0.13158995D-13  0.12531017D-13  0.11926299D-13  0.11365102D-13  0.10806413D-13  0.10221746D-13  0.96338545D-14  0.89994447D-14  0.83656962D-14  0.77193880D-14  0.70403072D-14  0.63679638D-14  0.57235679D-14  0.51048937D-14  0.45456807D-14  0.40444599D-14  0.36158067D-14  0.32663218D-14  0.29893454D-14  0.27929804D-14  0.26766644D-14  0.26423988D-14  0.26981516D-14  0.28597587D-14  0.31547741D-14  0.36291720D-14  0.43618562D-14  0.54890135D-14  0.71693497D-14  0.94833141D-14  0.11956584D-13  0.13703967D-13  0.14725908D-13  0.15239081D-13  0.14769655D-13  0.12867666D-13  0.10054657D-13  0.72066344D-14  0.48218950D-14  0.30324414D-14  0.18006393D-14  0.10138924D-14  0.54586835D-15  0.28499825D-15  0.14876778D-15  0.81233697D-16  0.48976071D-16  0.33628236D-16  0.25949483D-16  0.21681689D-16  0.18972290D-16  0.17052173D-16  0.15596719D-16  0.14459683D-16  0.13567409D-16  0.12878025D-16  0.12363775D-16  0.12001832D-16  0.11766781D-16  0.11628506D-16  0.11555612D-16  0.11521326D-16  0.11506907D-16  0.11501445D-16  0.11499546D-16  0.11499093D-16  0.11498778D-16  0.11498677D-16  0.11498645D-16  0.11498635D-16  0.11498632D-16  0.11498632D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16  0.11498631D-16
H2CO+       0.00000000D+00  0.20935560D-14  0.35602539D-14  0.55082502D-14  0.80127095D-14  0.11156894D-13  0.15024866D-13  0.19691284D-13  0.25210263D-13  0.31606767D-13  0.38873737D-13  0.55861396D-13  0.65469999D-13  0.75747541D-13  0.98154174D-13  0.11024395D-12  0.13620190D-12  0.16465221D-12  0.21246237D-12  0.24805054D-12  0.30722793D-12  0.37295722D-12  0.44377205D-12  0.54159353D-12  0.63660106D-12  0.74348700D-12  0.83630971D-12  0.93872192D-12  0.10435960D-11  0.11750839D-11  0.13331754D-11  0.14936324D-11  0.16941619D-11  0.18945841D-11  0.21356557D-11  0.23975800D-11  0.26797677D-11  0.30009813D-11  0.33589062D-11  0.37311637D-11  0.41347396D-11  0.45848918D-11  0.50581710D-11  0.55832637D-11  0.61133472D-11  0.66479692D-11  0.71853481D-11  0.76658133D-11  0.80407243D-11  0.82722710D-11  0.83146776D-11  0.81509783D-11  0.77860362D-11  0.72539542D-11  0.65830912D-11  0.58377048D-11  0.50674318D-11  0.43084662D-11  0.35952529D-11  0.29470343D-11  0.23788052D-11  0.18962318D-11  0.14962864D-11  0.11707168D-11  0.91673436D-12  0.72922959D-12  0.61239345D-12  0.56148672D-12  0.54839223D-12  0.54577964D-12  0.53726297D-12  0.51300639D-12  0.47262640D-12  0.42307470D-12  0.37160846D-12  0.32291807D-12  0.27998777D-12  0.24424733D-12  0.21589710D-12  0.19417752D-12  0.17799519D-12  0.16609252D-12  0.15739485D-12  0.15104689D-12  0.14640130D-12  0.14299962D-12  0.14050238D-12  0.13866014D-12  0.13728160D-12  0.13622093D-12  0.13537238D-12  0.13467068D-12  0.13409031D-12  0.13363439D-12  0.13330963D-12  0.13310578D-12  0.13299425D-12  0.13294123D-12  0.13291932D-12  0.13291146D-12  0.13290901D-12  0.13290851D-12  0.13290822D-12  0.13290815D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12  0.13290813D-12
CH3+        0.00000000D+00  0.23894229D-09  0.28074319D-09  0.31479280D-09  0.34241503D-09  0.36452990D-09  0.38179191D-09  0.39470517D-09  0.40371753D-09  0.40928465D-09  0.41189701D-09  0.41032803D-09  0.40714462D-09  0.40294136D-09  0.39276915D-09  0.38726059D-09  0.37609354D-09  0.36516644D-09  0.34958672D-09  0.33969527D-09  0.32535201D-09  0.31132662D-09  0.29748946D-09  0.27964590D-09  0.26357604D-09  0.24810574D-09  0.23893456D-09  0.23500526D-09  0.23593511D-09  0.23998105D-09  0.24603634D-09  0.25240463D-09  0.26019290D-09  0.26762531D-09  0.27606592D-09  0.28467977D-09  0.29342494D-09  0.30285503D-09  0.31288026D-09  0.32293551D-09  0.33356605D-09  0.34524228D-09  0.35744253D-09  0.37100611D-09  0.38483244D-09  0.39903063D-09  0.41374482D-09  0.42760316D-09  0.43945763D-09  0.44837056D-09  0.45272684D-09  0.45137572D-09  0.44319511D-09  0.42765086D-09  0.40398602D-09  0.37292410D-09  0.33550867D-09  0.29309495D-09  0.24799667D-09  0.20259167D-09  0.15956528D-09  0.12102112D-09  0.87999746D-10  0.60594780D-10  0.39064246D-10  0.23508063D-10  0.14706285D-10  0.11555521D-10  0.11107459D-10  0.11982027D-10  0.13693040D-10  0.15467236D-10  0.16579333D-10  0.16952086D-10  0.16798648D-10  0.16311754D-10  0.15637133D-10  0.14883693D-10  0.14126616D-10  0.13408661D-10  0.12752790D-10  0.12163750D-10  0.11639100D-10  0.11172536D-10  0.10756114D-10  0.10383833D-10  0.10050816D-10  0.97545848D-11  0.94942641D-11  0.92702791D-11  0.90835484D-11  0.89346062D-11  0.88227163D-11  0.87451702D-11  0.86965401D-11  0.86693094D-11  0.86557670D-11  0.86498012D-11  0.86474804D-11  0.86466881D-11  0.86464524D-11  0.86464063D-11  0.86463812D-11  0.86463760D-11  0.86463750D-11  0.86463749D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11  0.86463748D-11
C3N-        0.00000000D+00  0.42558200D-13  0.83836267D-13  0.13705292D-12  0.20274101D-12  0.27728857D-12  0.35502659D-12  0.42926904D-12  0.49358421D-12  0.54301956D-12  0.57490828D-12  0.58733043D-12  0.57293568D-12  0.54958372D-12  0.48983475D-12  0.45889351D-12  0.40358090D-12  0.36266033D-12  0.33354894D-12  0.33657328D-12  0.37640457D-12  0.46150993D-12  0.59172908D-12  0.81262252D-12  0.10200281D-11  0.11412922D-11  0.10844882D-11  0.91414313D-12  0.76477365D-12  0.65715937D-12  0.59127557D-12  0.55466891D-12  0.52808115D-12  0.51281616D-12  0.50319959D-12  0.49948825D-12  0.50048890D-12  0.50575916D-12  0.51511552D-12  0.52756351D-12  0.54334977D-12  0.56312760D-12  0.58593712D-12  0.61336791D-12  0.64327929D-12  0.67602877D-12  0.71257970D-12  0.75066949D-12  0.78875824D-12  0.82672386D-12  0.86245248D-12  0.89647594D-12  0.92920810D-12  0.96293695D-12  0.10036580D-11  0.10589216D-11  0.11407210D-11  0.12657590D-11  0.14534820D-11  0.17277423D-11  0.21151193D-11  0.26509868D-11  0.33941111D-11  0.44468137D-11  0.59100581D-11  0.77758208D-11  0.95378147D-11  0.10236214D-10  0.94282767D-11  0.75417792D-11  0.53589428D-11  0.35467398D-11  0.23007292D-11  0.14792391D-11  0.93305370D-12  0.57072351D-12  0.33664643D-12  0.19112651D-12  0.10487965D-12  0.56271455D-13  0.30374900D-13  0.17201408D-13  0.10693633D-13  0.74310439D-14  0.56470883D-14  0.45170738D-14  0.36862322D-14  0.30169229D-14  0.24611604D-14  0.20060219D-14  0.16496460D-14  0.13893087D-14  0.12150489D-14  0.11092548D-14  0.10508739D-14  0.10213129D-14  0.10074317D-14  0.10013328D-14  0.99879777D-15  0.99778654D-15  0.99739243D-15  0.99728474D-15  0.99719954D-15  0.99716786D-15  0.99715669D-15  0.99715307D-15  0.99715203D-15  0.99715176D-15  0.99715171D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15  0.99715169D-15
